lane_id	source_center	destination_center	route_type	segment_count	trip_count	delayed_segment_count	sla_breach_count	delay_frequency_pct	sla_breach_rate_pct	avg_delay_minutes	avg_delay_ratio	delay_frequency_rank
IND530043AAA -> IND530012AAA | Carting	IND530043AAA	IND530012AAA	Carting	2	1	2	2	100.00	100.00	51.5	8.44	2449
IND754142AAA -> IND754211AAA | FTL	IND754142AAA	IND754211AAA	FTL	2	2	2	2	100.00	100.00	50.5	2.97	2450
IND000000AAZ -> IND444303AAA | FTL	IND000000AAZ	IND444303AAA	FTL	2	1	2	2	100.00	100.00	45.5	2.27	2451
IND846004AAA -> IND847404AAB | FTL	IND846004AAA	IND847404AAB	FTL	2	1	2	2	100.00	100.00	43.5	2.77	2452
IND791109AAA -> IND787001AAA | FTL	IND791109AAA	IND787001AAA	FTL	2	1	2	2	100.00	100.00	43	3.88	2453
IND201007AAA -> IND201007AAB | Carting	IND201007AAA	IND201007AAB	Carting	2	1	2	2	100.00	100.00	41	5.55	2454
IND600008AAC -> IND600013AAA | Carting	IND600008AAC	IND600013AAA	Carting	2	2	2	2	100.00	100.00	39.5	4.55	2455
IND400706AAA -> IND000000AFT | Carting	IND400706AAA	IND000000AFT	Carting	2	2	2	2	100.00	100.00	37.5	4.71	2456
IND132001AAA -> IND132103AAA | FTL	IND132001AAA	IND132103AAA	FTL	2	1	2	2	100.00	100.00	36.5	3.3	2457
IND712406AAA -> IND712612AAA | FTL	IND712406AAA	IND712612AAA	FTL	2	1	2	2	100.00	100.00	36	2.79	2458
IND274402AAA -> IND274301AAB | FTL	IND274402AAA	IND274301AAB	FTL	2	1	2	2	100.00	100.00	35	3.41	2459
IND275101AAA -> IND275503AAA | FTL	IND275101AAA	IND275503AAA	FTL	2	2	2	2	100.00	100.00	34.5	4.14	2460
IND142026AAA -> IND000000ACA | FTL	IND142026AAA	IND000000ACA	FTL	2	1	2	2	100.00	100.00	34	2.85	2461
IND781354AAA -> IND781335AAA | FTL	IND781354AAA	IND781335AAA	FTL	2	2	2	2	100.00	100.00	32	3.13	2462
IND173220AAA -> IND174103AAA | FTL	IND173220AAA	IND174103AAA	FTL	2	2	2	2	100.00	100.00	31	2.63	2463
IND125047AAB -> IND125050AAA | FTL	IND125047AAB	IND125050AAA	FTL	2	1	2	2	100.00	100.00	30	2.72	2464
IND263153AAB -> IND263401AAA | FTL	IND263153AAB	IND263401AAA	FTL	2	1	2	2	100.00	100.00	30	2.71	2464
IND411033AAB -> IND411057AAF | Carting	IND411033AAB	IND411057AAF	Carting	2	1	2	2	100.00	100.00	30	4.3	2464
IND577201AAA -> IND577432AAA | FTL	IND577201AAA	IND577432AAA	FTL	2	1	2	2	100.00	100.00	30	2.3	2464
IND854326AAB -> IND854105AAA | FTL	IND854326AAB	IND854105AAA	FTL	2	2	2	2	100.00	100.00	29	2.69	2465
IND575004AAB -> IND575014AAA | FTL	IND575004AAB	IND575014AAA	FTL	2	2	2	2	100.00	100.00	28	2.52	2466
IND221401AAA -> IND221303AAA | FTL	IND221401AAA	IND221303AAA	FTL	2	2	2	2	100.00	100.00	27.5	2.72	2467
IND574211AAA -> IND574216AAA | FTL	IND574211AAA	IND574216AAA	FTL	2	1	2	2	100.00	100.00	26.5	2.78	2468
IND444303AAA -> IND444203AAA | FTL	IND444303AAA	IND444203AAA	FTL	2	2	2	2	100.00	100.00	25.5	3.24	2469
IND484661AAE -> IND484551AAA | FTL	IND484661AAE	IND484551AAA	FTL	2	1	2	2	100.00	100.00	25	3.12	2470
IND360410AAA -> IND360490AAA | FTL	IND360410AAA	IND360490AAA	FTL	2	2	2	2	100.00	100.00	24.5	2.82	2471
IND768004AAD -> IND768028AAB | FTL	IND768004AAD	IND768028AAB	FTL	2	1	2	2	100.00	100.00	24.5	2.58	2471
IND425406AAA -> IND425409AAA | FTL	IND425406AAA	IND425409AAA	FTL	2	1	2	2	100.00	100.00	23.5	2.38	2472
IND470113AAA -> IND470117AAA | FTL	IND470113AAA	IND470117AAA	FTL	2	2	2	2	100.00	100.00	22	2.51	2473
IND852201AAA -> IND852131AAA | FTL	IND852201AAA	IND852131AAA	FTL	2	1	2	2	100.00	100.00	21.5	3.15	2474
IND721306AAA -> IND721133AAA | FTL	IND721306AAA	IND721133AAA	FTL	2	2	2	2	100.00	100.00	20.5	2.17	2475
IND533201AAA -> IND533242AAA | FTL	IND533201AAA	IND533242AAA	FTL	2	2	2	2	100.00	100.00	20	2.37	2476
IND811213AAA -> IND811201AAB | FTL	IND811213AAA	IND811201AAB	FTL	2	1	2	2	100.00	100.00	20	2.98	2476
IND841226AAB -> IND841428AAA | FTL	IND841226AAB	IND841428AAA	FTL	2	1	2	2	100.00	100.00	20	3.23	2476
IND110064AAA -> IND110005AAA | Carting	IND110064AAA	IND110005AAA	Carting	2	2	2	2	100.00	100.00	19.5	2.65	2477
IND283203AAA -> IND282002AAD | FTL	IND283203AAA	IND282002AAD	FTL	2	1	2	2	100.00	100.00	19.5	2.15	2477
IND000000AFT -> IND400701AAA | Carting	IND000000AFT	IND400701AAA	Carting	2	1	2	2	100.00	100.00	19	3.25	2478
IND224141AAB -> IND224122AAA | FTL	IND224141AAB	IND224122AAA	FTL	2	1	2	2	100.00	100.00	18.5	4.44	2479
IND400072AAB -> IND401104AAB | Carting	IND400072AAB	IND401104AAB	Carting	2	1	2	2	100.00	100.00	18.5	3.64	2479
IND401104AAA -> IND401209AAA | Carting	IND401104AAA	IND401209AAA	Carting	2	1	2	2	100.00	100.00	18	2.91	2480
IND533242AAA -> IND533201AAA | FTL	IND533242AAA	IND533201AAA	FTL	2	2	2	2	100.00	100.00	18	2.25	2480
IND000000AFT -> IND410206AAB | Carting	IND000000AFT	IND410206AAB	Carting	2	1	2	2	100.00	100.00	17	2.8	2481
IND174101AAB -> IND134102AAA | FTL	IND174101AAB	IND134102AAA	FTL	2	1	2	2	100.00	100.00	17	2.61	2481
IND364290AAA -> IND365560AAB | FTL	IND364290AAA	IND365560AAB	FTL	2	1	2	2	100.00	100.00	17	2.23	2481
IND400072AAB -> IND400015AAB | Carting	IND400072AAB	IND400015AAB	Carting	2	1	2	2	100.00	100.00	16.5	2.93	2482
IND222125AAB -> IND222001AAA | FTL	IND222125AAB	IND222001AAA	FTL	2	1	2	2	100.00	100.00	16	2.66	2483
IND826001AAC -> IND828111AAA | Carting	IND826001AAC	IND828111AAA	Carting	2	2	2	2	100.00	100.00	14	2.56	2484
IND226004AAA -> IND226024AAA | Carting	IND226004AAA	IND226024AAA	Carting	2	1	2	2	100.00	100.00	10.5	2.79	2485
IND421302AAG -> IND400078AAB | Carting	IND421302AAG	IND400078AAB	Carting	2	1	2	2	100.00	100.00	9.5	3.23	2486
IND686513AAA -> IND686507AAA | Carting	IND686513AAA	IND686507AAA	Carting	2	1	2	2	100.00	100.00	8.5	5.06	2487
IND122001AAA -> IND122050AAA | Carting	IND122001AAA	IND122050AAA	Carting	3	1	2	2	66.67	66.67	36.33	3.1	2488
IND577126AAA -> IND577201AAA | FTL	IND577126AAA	IND577201AAA	FTL	3	1	2	2	66.67	66.67	36	2.3	2489
IND691305AAA -> IND691551AAA | Carting	IND691305AAA	IND691551AAA	Carting	3	1	2	2	66.67	66.67	19	2.13	2490
IND721139AAC -> IND721636AAB | Carting	IND721139AAC	IND721636AAB	Carting	3	1	2	2	66.67	66.67	17.33	1.87	2491
IND445101AAA -> IND440014AAA | Carting	IND445101AAA	IND440014AAA	Carting	3	1	2	2	66.67	66.67	15.33	2.4	2492
IND148102AAA -> IND151001AAA | FTL	IND148102AAA	IND151001AAA	FTL	3	1	2	2	66.67	66.67	12.67	2.08	2493
IND577101AAA -> IND577116AAA | FTL	IND577101AAA	IND577116AAA	FTL	3	2	2	2	66.67	66.67	12.33	1.82	2494
IND518002AAA -> IND518206AAA | FTL	IND518002AAA	IND518206AAA	FTL	2	1	2	1	100.00	50.00	521	13.13	2495
IND781102AAA -> IND781018AAB | Carting	IND781102AAA	IND781018AAB	Carting	2	2	2	1	100.00	50.00	119.5	4.35	2496
IND580002AAA -> IND580028AAA | FTL	IND580002AAA	IND580028AAA	FTL	2	2	2	1	100.00	50.00	92	4.98	2497
IND571105AAA -> IND571114AAA | FTL	IND571105AAA	IND571114AAA	FTL	2	1	2	1	100.00	50.00	85.5	81.7	2498
IND521225AAB -> IND521165AAA | FTL	IND521225AAB	IND521165AAA	FTL	2	1	2	1	100.00	50.00	78.5	2.97	2499
IND768201AAA -> IND770001AAA | FTL	IND768201AAA	IND770001AAA	FTL	2	1	2	1	100.00	50.00	50	8.33	2500
IND395023AAA -> IND394221AAA | Carting	IND395023AAA	IND394221AAA	Carting	2	2	2	1	100.00	50.00	48.5	4.01	2501
IND501359AAE -> IND501218AAC | Carting	IND501359AAE	IND501218AAC	Carting	2	1	2	1	100.00	50.00	47.5	6.76	2502
IND201007AAB -> IND201007AAA | Carting	IND201007AAB	IND201007AAA	Carting	2	2	2	1	100.00	50.00	42.5	4.04	2503
IND791110AAA -> IND787001AAA | FTL	IND791110AAA	IND787001AAA	FTL	2	1	2	1	100.00	50.00	42.5	3.61	2503
IND000000AFT -> IND400706AAA | Carting	IND000000AFT	IND400706AAA	Carting	2	2	2	1	100.00	50.00	42	3.51	2504
IND852118AAA -> IND852111AAA | FTL	IND852118AAA	IND852111AAA	FTL	2	1	2	1	100.00	50.00	41	4.29	2505
IND757024AAA -> IND756019AAA | FTL	IND757024AAA	IND756019AAA	FTL	2	1	2	1	100.00	50.00	40	1.87	2506
IND573116AAA -> IND573142AAA | FTL	IND573116AAA	IND573142AAA	FTL	2	1	2	1	100.00	50.00	36.5	3.26	2507
IND754202AAA -> IND751002AAB | FTL	IND754202AAA	IND751002AAB	FTL	2	1	2	1	100.00	50.00	35.5	8.83	2508
IND754103AAA -> IND754142AAA | FTL	IND754103AAA	IND754142AAA	FTL	2	1	2	1	100.00	50.00	32.5	2.26	2509
IND505326AAA -> IND505425AAA | FTL	IND505326AAA	IND505425AAA	FTL	2	1	2	1	100.00	50.00	32	2.79	2510
IND508207AAB -> IND508206AAA | FTL	IND508207AAB	IND508206AAA	FTL	2	1	2	1	100.00	50.00	29	2.75	2511
IND825102AAA -> IND827013AAA | FTL	IND825102AAA	IND827013AAA	FTL	2	2	2	1	100.00	50.00	27.5	2.06	2512
IND276140AAA -> IND276129AAA | FTL	IND276140AAA	IND276129AAA	FTL	2	1	2	1	100.00	50.00	26	2.29	2513
IND263601AAA -> IND263645AAA | FTL	IND263601AAA	IND263645AAA	FTL	2	1	2	1	100.00	50.00	25.5	1.85	2514
IND342602AAC -> IND306304AAB | FTL	IND342602AAC	IND306304AAB	FTL	2	1	2	1	100.00	50.00	25	2.07	2515
IND581334AAA -> IND581343AAC | FTL	IND581334AAA	IND581343AAC	FTL	2	2	2	1	100.00	50.00	25	2.27	2515
IND425412AAA -> IND424304AAC | FTL	IND425412AAA	IND424304AAC	FTL	2	1	2	1	100.00	50.00	22.5	2.16	2516
IND302006AAC -> IND302014AAB | Carting	IND302006AAC	IND302014AAB	Carting	2	1	2	1	100.00	50.00	22	4.29	2517
IND306304AAB -> IND311302AAA | FTL	IND306304AAB	IND311302AAA	FTL	2	1	2	1	100.00	50.00	21.5	1.93	2518
IND144514AAA -> IND000000ACA | FTL	IND144514AAA	IND000000ACA	FTL	2	1	2	1	100.00	50.00	21	1.76	2519
IND505302AAB -> IND505327AAA | FTL	IND505302AAB	IND505327AAA	FTL	2	1	2	1	100.00	50.00	21	2.09	2519
IND384355AAB -> IND384205AAA | FTL	IND384355AAB	IND384205AAA	FTL	2	1	2	1	100.00	50.00	20.5	2.04	2520
IND700053AAA -> IND700136AAB | Carting	IND700053AAA	IND700136AAB	Carting	2	1	2	1	100.00	50.00	20.5	2.31	2520
IND574104AAA -> IND574216AAA | FTL	IND574104AAA	IND574216AAA	FTL	2	1	2	1	100.00	50.00	20	1.9	2521
IND301705AAA -> IND123001AAA | FTL	IND301705AAA	IND123001AAA	FTL	2	1	2	1	100.00	50.00	20	2.34	2521
IND852111AAA -> IND852118AAA | FTL	IND852111AAA	IND852118AAA	FTL	2	1	2	1	100.00	50.00	19	2.42	2522
IND713145AAB -> IND741101AAB | FTL	IND713145AAB	IND741101AAB	FTL	2	1	2	1	100.00	50.00	18.5	2.04	2523
IND125033AAA -> IND125005AAA | FTL	IND125033AAA	IND125005AAA	FTL	2	2	2	1	100.00	50.00	18.5	2.06	2523
IND000000AFJ -> IND695572AAB | Carting	IND000000AFJ	IND695572AAB	Carting	2	1	2	1	100.00	50.00	17	2.33	2524
IND144601AAA -> IND144001AAA | FTL	IND144601AAA	IND144001AAA	FTL	2	2	2	1	100.00	50.00	16.5	2	2525
IND841226AAB -> IND841428AAA | Carting	IND841226AAB	IND841428AAA	Carting	2	1	2	1	100.00	50.00	16.5	4.5	2525
IND757041AAA -> IND757001AAA | FTL	IND757041AAA	IND757001AAA	FTL	2	1	2	1	100.00	50.00	16	1.72	2526
IND425409AAA -> IND425412AAA | FTL	IND425409AAA	IND425412AAA	FTL	2	1	2	1	100.00	50.00	16	2.25	2526
IND500008AAC -> IND500084AAB | Carting	IND500008AAC	IND500084AAB	Carting	2	1	2	1	100.00	50.00	16	3.73	2526
IND110083AAA -> IND110085AAB | Carting	IND110083AAA	IND110085AAB	Carting	2	1	2	1	100.00	50.00	15.5	3.97	2527
IND811307AAA -> IND811213AAA | FTL	IND811307AAA	IND811213AAA	FTL	2	1	2	1	100.00	50.00	15.5	1.96	2527
IND722154AAA -> IND712602AAA | FTL	IND722154AAA	IND712602AAA	FTL	2	1	2	1	100.00	50.00	15	3	2528
IND722202AAA -> IND713205AAB | Carting	IND722202AAA	IND713205AAB	Carting	2	1	2	1	100.00	50.00	14.5	2.38	2529
IND821115AAB -> IND824101AAA | FTL	IND821115AAB	IND824101AAA	FTL	2	1	2	1	100.00	50.00	14.5	2.08	2529
IND476001AAA -> IND476111AAA | FTL	IND476001AAA	IND476111AAA	FTL	2	1	2	1	100.00	50.00	14.5	2.34	2529
IND484551AAA -> IND484001AAA | FTL	IND484551AAA	IND484001AAA	FTL	2	1	2	1	100.00	50.00	14	2	2530
IND600083AAA -> IND600116AAB | Carting	IND600083AAA	IND600116AAB	Carting	2	2	2	1	100.00	50.00	13.5	2.04	2531
IND505326AAB -> IND505327AAA | FTL	IND505326AAB	IND505327AAA	FTL	2	1	2	1	100.00	50.00	12	2.53	2532
IND152026AAA -> IND152107AAA | FTL	IND152026AAA	IND152107AAA	FTL	2	1	2	1	100.00	50.00	11.5	2.06	2533
IND854335AAA -> IND852118A1B | FTL	IND854335AAA	IND852118A1B	FTL	2	1	2	1	100.00	50.00	11	5.19	2534
IND560099AAG -> IND560099AAB | Carting	IND560099AAG	IND560099AAB	Carting	2	2	2	1	100.00	50.00	10.5	1.8	2535
IND414001AAA -> IND414302AAB | FTL	IND414001AAA	IND414302AAB	FTL	2	1	2	1	100.00	50.00	10	1.77	2536
IND500035AAA -> IND500039AAC | Carting	IND500035AAA	IND500039AAC	Carting	2	1	2	1	100.00	50.00	9.5	2.07	2537
IND500055AAA -> IND501401AAC | Carting	IND500055AAA	IND501401AAC	Carting	2	1	2	1	100.00	50.00	9.5	2.19	2537
IND505001AAB -> IND505172AAA | FTL	IND505001AAB	IND505172AAA	FTL	2	1	2	1	100.00	50.00	8.5	1.97	2538
IND671323AAD -> IND000000ACO | FTL	IND671323AAD	IND000000ACO	FTL	2	1	2	1	100.00	50.00	8.5	2.16	2538
IND160002AAC -> IND160003AAA | Carting	IND160002AAC	IND160003AAA	Carting	4	1	2	2	50.00	50.00	7.5	1.92	2539
IND560099AAB -> IND560083AAB | Carting	IND560099AAB	IND560083AAB	Carting	2	1	2	1	100.00	50.00	7	2.11	2540
IND600048AAA -> IND600044AAD | Carting	IND600048AAA	IND600044AAD	Carting	2	1	2	1	100.00	50.00	6	2.16	2541
IND600073AAA -> IND603203AAA | Carting	IND600073AAA	IND603203AAA	Carting	2	1	2	1	100.00	50.00	5.5	1.87	2542
IND147105AAA -> IND147101AAA | FTL	IND147105AAA	IND147101AAA	FTL	2	1	2	1	100.00	50.00	5.5	1.83	2542
IND244713AAA -> IND244715AAA | FTL	IND244713AAA	IND244715AAA	FTL	2	1	2	1	100.00	50.00	4.5	3.07	2543
IND732139AAA -> IND732123AAC | Carting	IND732139AAA	IND732123AAC	Carting	2	1	2	1	100.00	50.00	3.5	2.15	2544
IND533106AAA -> IND533201AAA | FTL	IND533106AAA	IND533201AAA	FTL	3	1	2	1	66.67	33.33	52.67	5.57	2545
IND384205AAA -> IND385001AAA | FTL	IND384205AAA	IND385001AAA	FTL	3	1	2	1	66.67	33.33	24.67	1.75	2546
IND202001AAB -> IND207123AAA | FTL	IND202001AAB	IND207123AAA	FTL	6	2	2	2	33.33	33.33	16.5	1.76	2547
IND273014AAB -> IND274301AAB | FTL	IND273014AAB	IND274301AAB	FTL	3	1	2	1	66.67	33.33	12	1.23	2548
IND507111AAA -> IND507303AAA | FTL	IND507111AAA	IND507303AAA	FTL	3	1	2	1	66.67	33.33	9.67	1.36	2549
IND581314AAA -> IND581334AAA | FTL	IND581314AAA	IND581334AAA	FTL	3	1	2	1	66.67	33.33	9.67	1.44	2549
IND815353AAA -> IND826004AAA | FTL	IND815353AAA	IND826004AAA	FTL	3	1	2	1	66.67	33.33	9.33	1.4	2550
IND781018AAB -> IND781102AAA | Carting	IND781018AAB	IND781102AAA	Carting	3	1	2	1	66.67	33.33	5.33	1.53	2551
IND273155AAA -> IND273303AAA | Carting	IND273155AAA	IND273303AAA	Carting	3	1	2	1	66.67	33.33	3	3.17	2552
IND152101AAA -> IND152026AAA | FTL	IND152101AAA	IND152026AAA	FTL	4	2	2	1	50.00	25.00	14.5	1.29	2553
IND591302AAB -> IND591115AAB | FTL	IND591302AAB	IND591115AAB	FTL	4	2	2	1	50.00	25.00	13	1.47	2554
IND246761AAA -> IND244901AAB | FTL	IND246761AAA	IND244901AAB	FTL	4	1	2	1	50.00	25.00	8.5	1.36	2555
IND573134AAB -> IND577101AAA | FTL	IND573134AAB	IND577101AAA	FTL	2	1	2	0	100.00	0.00	19.5	1.77	2556
IND000000AFG -> IND673027AAB | FTL	IND000000AFG	IND673027AAB	FTL	2	1	2	0	100.00	0.00	18.5	1.83	2557
IND251201AAA -> IND250002AAA | FTL	IND251201AAA	IND250002AAA	FTL	2	1	2	0	100.00	0.00	18.5	1.95	2557
IND758035AAA -> IND758001AAA | FTL	IND758035AAA	IND758001AAA	FTL	2	1	2	0	100.00	0.00	17.5	1.71	2558
IND811213AAA -> IND813213AAA | FTL	IND811213AAA	IND813213AAA	FTL	2	2	2	0	100.00	0.00	17.5	1.61	2558
IND131028AAE -> IND124507AAA | FTL	IND131028AAE	IND124507AAA	FTL	2	1	2	0	100.00	0.00	16.5	1.79	2559
IND332713AAA -> IND332715AAB | FTL	IND332713AAA	IND332715AAB	FTL	2	1	2	0	100.00	0.00	16.5	1.54	2559
IND757037AAA -> IND758001AAA | FTL	IND757037AAA	IND758001AAA	FTL	2	1	2	0	100.00	0.00	16	1.7	2560
IND574117AAA -> IND576101AAA | FTL	IND574117AAA	IND576101AAA	FTL	2	2	2	0	100.00	0.00	14.5	1.66	2561
IND732138AAA -> IND733124AAA | FTL	IND732138AAA	IND733124AAA	FTL	2	1	2	0	100.00	0.00	14.5	1.75	2561
IND713145AAB -> IND741316AAA | FTL	IND713145AAB	IND741316AAA	FTL	2	2	2	0	100.00	0.00	14	1.59	2562
IND505001AAA -> IND505327AAA | FTL	IND505001AAA	IND505327AAA	FTL	2	1	2	0	100.00	0.00	13.5	1.63	2563
IND243002AAA -> IND243503AAB | FTL	IND243002AAA	IND243503AAB	FTL	2	1	2	0	100.00	0.00	13	1.81	2564
IND333028AAA -> IND333504AAA | FTL	IND333028AAA	IND333504AAA	FTL	2	1	2	0	100.00	0.00	12.5	1.42	2565
IND785612AAB -> IND785621AAA | FTL	IND785612AAB	IND785621AAA	FTL	2	1	2	0	100.00	0.00	12.5	1.71	2565
IND244715AAA -> IND263401AAA | FTL	IND244715AAA	IND263401AAA	FTL	2	1	2	0	100.00	0.00	11.5	1.3	2566
IND571104AAA -> IND573142AAA | FTL	IND571104AAA	IND573142AAA	FTL	2	1	2	0	100.00	0.00	9.5	1.49	2567
IND686507AAA -> IND686540AAA | Carting	IND686507AAA	IND686540AAA	Carting	2	1	2	0	100.00	0.00	9	1.73	2568
IND695572AAB -> IND000000AFJ | Carting	IND695572AAB	IND000000AFJ	Carting	2	1	2	0	100.00	0.00	9	1.68	2568
IND756019AAA -> IND756032AAA | FTL	IND756019AAA	IND756032AAA	FTL	2	1	2	0	100.00	0.00	9	1.51	2568
IND581334AAA -> IND581320AAA | FTL	IND581334AAA	IND581320AAA	FTL	2	1	2	0	100.00	0.00	8.5	1.59	2569
IND591126AAA -> IND591102AAA | FTL	IND591126AAA	IND591102AAA	FTL	4	2	2	0	50.00	0.00	8.25	1.27	2570
IND752030AAA -> IND754022AAA | FTL	IND752030AAA	IND754022AAA	FTL	2	1	2	0	100.00	0.00	7.5	1.6	2571
IND147301AAA -> IND000000ACA | FTL	IND147301AAA	IND000000ACA	FTL	2	1	2	0	100.00	0.00	7.5	1.48	2571
IND160002AAC -> IND174103AAA | FTL	IND160002AAC	IND174103AAA	FTL	3	1	2	0	66.67	0.00	6.67	1.29	2572
IND504296AAA -> IND504208AAB | FTL	IND504296AAA	IND504208AAB	FTL	3	1	2	0	66.67	0.00	6.67	1.22	2572
IND147001AAD -> IND147201AAA | FTL	IND147001AAD	IND147201AAA	FTL	2	1	2	0	100.00	0.00	6.5	1.71	2573
IND145001AAA -> IND176303AAA | FTL	IND145001AAA	IND176303AAA	FTL	2	1	2	0	100.00	0.00	6	1.1	2574
IND184121AAA -> IND181152AAA | FTL	IND184121AAA	IND181152AAA	FTL	2	1	2	0	100.00	0.00	6	1.49	2574
IND423105AAA -> IND423106AAA | FTL	IND423105AAA	IND423106AAA	FTL	2	1	2	0	100.00	0.00	6	1.52	2574
IND560099AAB -> IND000000ACS | Carting	IND560099AAB	IND000000ACS	Carting	2	1	2	0	100.00	0.00	6	1.44	2574
IND140401AAA -> IND147301AAA | FTL	IND140401AAA	IND147301AAA	FTL	2	1	2	0	100.00	0.00	5.5	1.6	2575
IND184121AAA -> IND181152AAB | FTL	IND184121AAA	IND181152AAB	FTL	2	1	2	0	100.00	0.00	5.5	1.29	2575
IND246761AAA -> IND244601AAB | FTL	IND246761AAA	IND244601AAB	FTL	2	1	2	0	100.00	0.00	5.5	1.26	2575
IND423109AAA -> IND413709AAA | Carting	IND423109AAA	IND413709AAA	Carting	3	1	2	0	66.67	0.00	5.33	1.57	2576
IND147301AAA -> IND140401AAA | FTL	IND147301AAA	IND140401AAA	FTL	2	1	2	0	100.00	0.00	5	1.47	2577
IND201301AAF -> IND201301AAL | Carting	IND201301AAF	IND201301AAL	Carting	2	1	2	0	100.00	0.00	4.5	1.39	2578
IND412803AAB -> IND421802AAA | FTL	IND412803AAB	IND421802AAA	FTL	2	2	2	0	100.00	0.00	3.5	1.12	2579
IND122001AAA -> IND122101AAC | Carting	IND122001AAA	IND122101AAC	Carting	2	1	2	0	100.00	0.00	3	1.62	2580
IND144601AAA -> IND144040AAA | FTL	IND144601AAA	IND144040AAA	FTL	2	1	2	0	100.00	0.00	3	1.43	2580
IND504296AAA -> IND504293AAA | FTL	IND504296AAA	IND504293AAA	FTL	2	2	2	0	100.00	0.00	3	1.1	2580
IND732123AAC -> IND732139AAA | Carting	IND732123AAC	IND732139AAA	Carting	2	1	2	0	100.00	0.00	3	1.35	2580
IND751015AAA -> IND752050AAA | Carting	IND751015AAA	IND752050AAA	Carting	2	1	2	0	100.00	0.00	3	1.58	2580
IND676509AAA -> IND678583AAA | Carting	IND676509AAA	IND678583AAA	Carting	3	1	2	0	66.67	0.00	2.33	1.23	2581
IND532201AAA -> IND761200AAA | FTL	IND532201AAA	IND761200AAA	FTL	2	1	2	0	100.00	0.00	1.5	1.27	2582
IND122001AAJ -> IND507123AAA | FTL	IND122001AAJ	IND507123AAA	FTL	26	13	2	0	7.69	0.00	0.5	0.87	2583
IND722140AAA -> IND723130AAA | FTL	IND722140AAA	IND723130AAA	FTL	1	1	1	1	100.00	100.00	1251	19.13	2584
IND425412AAA -> IND424006AAA | FTL	IND425412AAA	IND424006AAA	FTL	1	1	1	1	100.00	100.00	1014	13.84	2585
IND425409AAA -> IND424006AAA | FTL	IND425409AAA	IND424006AAA	FTL	1	1	1	1	100.00	100.00	820	12.08	2586
IND493445AAB -> IND490023AAA | FTL	IND493445AAB	IND490023AAA	FTL	1	1	1	1	100.00	100.00	818	14.41	2587
IND424201AAA -> IND424006AAA | Carting	IND424201AAA	IND424006AAA	Carting	1	1	1	1	100.00	100.00	640	10.55	2588
IND221313AAA -> IND221401AAA | FTL	IND221313AAA	IND221401AAA	FTL	1	1	1	1	100.00	100.00	550	16.71	2589
IND571213AAA -> IND570020AAA | FTL	IND571213AAA	IND570020AAA	FTL	1	1	1	1	100.00	100.00	531	8.48	2590
IND207123AAA -> IND202001AAB | FTL	IND207123AAA	IND202001AAB	FTL	1	1	1	1	100.00	100.00	362	8.1	2591
IND131028AAB -> IND250002AAC | FTL	IND131028AAB	IND250002AAC	FTL	1	1	1	1	100.00	100.00	333	5.62	2592
IND788713AAA -> IND788026AAC | FTL	IND788713AAA	IND788026AAC	FTL	1	1	1	1	100.00	100.00	331	12.03	2593
IND284403AAA -> IND474003AAA | FTL	IND284403AAA	IND474003AAA	FTL	1	1	1	1	100.00	100.00	313	2.5	2594
IND563101AAB -> IND560300AAB | Carting	IND563101AAB	IND560300AAB	Carting	1	1	1	1	100.00	100.00	284	6.16	2595
IND712602AAA -> IND712311AAA | FTL	IND712602AAA	IND712311AAA	FTL	1	1	1	1	100.00	100.00	244	5.21	2596
IND121002AAA -> IND121004AAB | Carting	IND121002AAA	IND121004AAB	Carting	1	1	1	1	100.00	100.00	217	19.08	2597
IND205001AAB -> IND283203AAA | FTL	IND205001AAB	IND283203AAA	FTL	1	1	1	1	100.00	100.00	214	4.69	2598
IND505326AAB -> IND505001AAB | FTL	IND505326AAB	IND505001AAB	FTL	1	1	1	1	100.00	100.00	200	4.39	2599
IND531001AAA -> IND530012AAA | Carting	IND531001AAA	IND530012AAA	Carting	1	1	1	1	100.00	100.00	168	8.64	2600
IND562125AAA -> IND000000ACS | Carting	IND562125AAA	IND000000ACS	Carting	1	1	1	1	100.00	100.00	147	7.12	2601
IND621112AAA -> IND620012AAA | Carting	IND621112AAA	IND620012AAA	Carting	1	1	1	1	100.00	100.00	131	6.46	2602
IND424006AAA -> IND423105AAA | FTL	IND424006AAA	IND423105AAA	FTL	1	1	1	1	100.00	100.00	109	4.21	2603
IND686028AAB -> IND686632AAA | FTL	IND686028AAB	IND686632AAA	FTL	1	1	1	1	100.00	100.00	107	6.1	2604
IND400072AAI -> IND000000AFS | Carting	IND400072AAI	IND000000AFS	Carting	1	1	1	1	100.00	100.00	101	9.42	2605
IND173212AAA -> IND160002AAC | FTL	IND173212AAA	IND160002AAC	FTL	1	1	1	1	100.00	100.00	96	2.01	2606
IND443201AAA -> IND000000AAZ | FTL	IND443201AAA	IND000000AAZ	FTL	1	1	1	1	100.00	100.00	84	6.25	2607
IND173220AAA -> IND173212AAA | FTL	IND173220AAA	IND173212AAA	FTL	1	1	1	1	100.00	100.00	81	3.53	2608
IND242001AAA -> IND242307AAB | FTL	IND242001AAA	IND242307AAB	FTL	1	1	1	1	100.00	100.00	68	6.23	2609
IND462021AAA -> IND462001AAA | Carting	IND462021AAA	IND462001AAA	Carting	1	1	1	1	100.00	100.00	63	6.73	2610
